variety,pricing,location,sales
vanilla,2.6828709421525225,beach,1
chocolate,3.813477516558971,park,0
chocolate,1.4393302058740878,mall,0
chocolate,4.152196262621178,mall,0
strawberry,2.7413407964186374,park,1
vanilla,2.2281074239289644,park,0
strawberry,3.827840754254487,mall,0
vanilla,3.103593246990117,beach,1
vanilla,3.319428975034657,park,0
vanilla,2.5506458404241483,park,1
vanilla,2.9058476651006515,beach,1
strawberry,3.8703272524726513,park,0
vanilla,1.3846511538634245,mall,0
strawberry,0.8343541855460788,park,0
vanilla,2.5177804160409396,park,1
strawberry,3.137546119640322,park,1
strawberry,3.285867944036675,mall,0
chocolate,4.937500774742816,park,0
chocolate,2.668031950914992,park,0
chocolate,3.0256254351975134,park,0
chocolate,3.3536867642961754,park,0
chocolate,4.5283319007117235,park,0
strawberry,2.2464773484304636,mall,0
vanilla,3.2619515512116557,mall,0
chocolate,3.2653684133279004,beach,1
strawberry,4.1018355836107965,beach,1
vanilla,2.4902204060967086,park,0
vanilla,3.909680815227479,mall,0
strawberry,4.936527097718783,park,0
strawberry,1.4094144542325755,beach,1
vanilla,5.235022116275585,beach,0
chocolate,3.1573902955704067,beach,1
chocolate,2.8108197018369596,beach,0
chocolate,3.335437096947448,mall,0
vanilla,3.227087099462892,beach,1
strawberry,2.9041000813825306,beach,0
chocolate,2.7033157617498813,mall,0
strawberry,4.903489240233365,beach,0
strawberry,2.4730291395294817,park,1
vanilla,3.0779887864535325,mall,0
vanilla,1.6274212821791492,beach,1
chocolate,2.7354136931572604,beach,0
vanilla,3.4015347589369678,park,0
chocolate,1.064712427951812,park,0
strawberry,3.5582992289704256,park,0
chocolate,1.7530841576906695,beach,0
vanilla,2.8921200374905296,park,0
vanilla,4.132754105092703,park,0
vanilla,2.211363716021077,mall,0
strawberry,3.6956554599290743,mall,0
strawberry,3.5655513678916932,mall,0
strawberry,1.6692439082763864,park,1
chocolate,0.215883006106798,beach,0
strawberry,2.491139338185838,park,1
vanilla,4.113710394406134,beach,0
strawberry,4.187198745530686,park,1
chocolate,4.3196083452857525,mall,0
chocolate,3.7297123763512934,park,0
vanilla,3.7242131899516417,park,0
chocolate,3.0552988216339263,mall,0
chocolate,4.903686115610429,park,1
vanilla,0.9990869362358787,park,0
vanilla,4.154865233421516,mall,0
chocolate,4.839776556738943,mall,0
strawberry,2.0539290142693885,mall,1
vanilla,2.815886600880693,mall,0
chocolate,2.1895166186413677,park,0
chocolate,3.7842404594158587,mall,1
vanilla,2.6283330161756417,park,0
strawberry,1.4294568303283832,mall,0
chocolate,3.7116233342585976,mall,0
vanilla,4.367179873371747,mall,0
chocolate,1.5816353690914497,mall,0
vanilla,3.749117038598609,park,0
strawberry,3.046524220216836,park,0
chocolate,4.916832877091024,mall,0
strawberry,1.5385355944105314,beach,0
vanilla,3.2436316721371523,park,0
strawberry,1.859394087937528,mall,0
vanilla,4.170814820403416,park,0
chocolate,4.391943936804807,beach,0
chocolate,3.5410493815531985,mall,0
strawberry,3.708603593725747,mall,0
strawberry,3.794394865797234,park,0
strawberry,1.4919540657783763,mall,1
strawberry,0.8961163287024299,mall,0
vanilla,3.960826792371919,beach,0
strawberry,2.682203981262436,mall,0
strawberry,3.447308597183861,beach,0
vanilla,4.343397497310976,mall,0
chocolate,3.719641772114224,beach,0
chocolate,3.212792969193769,beach,0
vanilla,2.884873435338282,park,0
vanilla,3.5760468766630082,mall,1
strawberry,0.7792625079877502,beach,0
strawberry,2.6109503585466323,beach,0
strawberry,3.3159373246870603,beach,0
chocolate,2.517021502680229,mall,0
strawberry,4.077710565626097,park,0
chocolate,2.8162942006074294,mall,0
strawberry,1.844104559578488,park,0
vanilla,1.7296327414997348,beach,1
vanilla,3.3298921110099617,mall,0
vanilla,2.699325335904323,park,0
vanilla,3.36063423475364,mall,0
strawberry,3.1062859317228906,park,1
chocolate,2.178675034571147,park,1
strawberry,2.815788195427535,beach,0
chocolate,3.944981344899224,beach,0
strawberry,2.4817738190404293,mall,1
vanilla,2.406741779058086,beach,1
strawberry,4.579077767111264,beach,1
strawberry,1.1505380711336097,mall,0
chocolate,3.5269043119000556,beach,0
strawberry,3.5704459403394893,park,1
strawberry,1.9799666506934803,park,0
vanilla,4.993295440847023,beach,0
chocolate,2.3523688981044617,mall,0
strawberry,1.6763518806830253,park,1
vanilla,1.9092136828617474,mall,1
strawberry,3.623693066038587,mall,0
strawberry,3.4077356763887168,mall,0
chocolate,3.164984338604947,mall,0
strawberry,3.7038034919095586,beach,0
vanilla,1.7677904293935323,mall,0
vanilla,3.839512866058201,park,0
chocolate,2.8215166123863784,beach,0
strawberry,4.8997488086927445,mall,0
strawberry,3.1385275570765616,mall,0
chocolate,2.8360809815048995,beach,0
chocolate,5.075217129586946,park,1
strawberry,3.0979087387971043,mall,0
strawberry,1.826740216904716,park,0
chocolate,2.4421568051097484,park,0
chocolate,3.480066204762534,park,0
chocolate,3.25513438968919,mall,0
chocolate,2.5859075057698586,beach,0
chocolate,5.332853896187592,park,0
vanilla,3.598136481197932,beach,0
chocolate,2.692647533859742,mall,0
vanilla,2.751552481318488,mall,0
chocolate,3.2562400099767665,mall,0
chocolate,1.7757643185832168,park,0
chocolate,3.1637423183362747,beach,0
chocolate,3.5567128384887656,mall,0
strawberry,1.8000893401095952,mall,0
vanilla,2.5312808395887165,park,0
strawberry,4.501001341688063,beach,1
chocolate,3.001828830175357,park,0
vanilla,2.1890264103768358,beach,1
strawberry,3.533755889176337,mall,0
vanilla,3.4507217839804705,park,0
chocolate,2.256760709128292,beach,0
strawberry,2.5817532996747454,park,0
strawberry,1.7191256425268746,mall,0
chocolate,2.3268091348205804,mall,0
chocolate,3.1843303470623905,park,0
strawberry,2.296302285617643,beach,1
chocolate,0.5604339309541699,mall,0
chocolate,2.9790163954346616,mall,1
vanilla,3.6891611669250954,beach,1
strawberry,2.828259343231358,park,1
strawberry,1.55260697077368,mall,0
vanilla,2.4397512048339096,mall,0
strawberry,3.116596992164971,mall,1
vanilla,2.3943495754962396,beach,1
vanilla,1.6996405741949996,beach,1
vanilla,3.3621285258689007,beach,1
strawberry,2.8433627372929706,mall,0
chocolate,3.34966831873582,mall,0
vanilla,3.3633256711517587,park,0
chocolate,2.716551832680258,park,0
chocolate,2.9007131477035606,mall,0
vanilla,2.9577799717243396,mall,0
strawberry,1.044762188555518,park,0
strawberry,2.1798492301269974,beach,1
chocolate,2.6844958892779807,mall,1
vanilla,1.9974567699595305,park,0
vanilla,4.18732818427219,beach,0
chocolate,3.851416334268476,park,0
strawberry,3.6111237694812814,mall,1
strawberry,4.226516153143632,beach,0
vanilla,2.948898002960981,mall,0
vanilla,3.8719310761535963,mall,0
chocolate,2.1611998995534054,mall,0
vanilla,2.834256484288288,park,0
chocolate,2.25559862996076,park,0
vanilla,4.745723092241706,park,0
vanilla,0.8602602733563987,park,0
chocolate,3.1631515340386067,beach,1
chocolate,4.738124233891819,mall,0
chocolate,1.5405059399824785,mall,0
chocolate,2.235070301100024,beach,0
vanilla,4.075702926401449,park,1
chocolate,3.6495584742115814,park,0
chocolate,2.4716411624694974,park,0
vanilla,1.999030632575494,mall,1
strawberry,2.1464401866681877,beach,1
vanilla,4.210337999379767,beach,0
chocolate,2.4585554863463517,beach,1
vanilla,4.469943286672551,park,0
chocolate,3.0832497517249298,beach,0
vanilla,2.941977120323783,beach,1
vanilla,3.2618207241188966,beach,1
chocolate,2.8806307534777025,beach,0
chocolate,3.766074624144523,park,1
strawberry,1.3514536602910172,mall,0
vanilla,2.862138277974798,beach,1
strawberry,3.4143904851952627,beach,0
vanilla,2.285101701176422,mall,0
vanilla,2.3965861426414348,beach,1
strawberry,3.039366984091001,mall,0
vanilla,3.689481597799195,beach,0
chocolate,4.2895097183948465,park,0
strawberry,3.125058634784433,mall,0
vanilla,3.1770081240755252,park,1
chocolate,1.7777897547679007,mall,0
chocolate,3.376285914483428,beach,1
vanilla,3.439466176248404,beach,1
vanilla,5.052320566378587,beach,0
vanilla,2.4525943150737075,beach,1
strawberry,4.600000431694733,park,0
chocolate,3.251553073409821,mall,1
strawberry,4.614232790104845,beach,0
vanilla,2.47333358428226,park,0
strawberry,3.2380959438919144,beach,0
vanilla,5.22522498642134,park,0
chocolate,4.878211319507646,beach,0
chocolate,2.01320939263686,mall,0
strawberry,2.5436337592995497,mall,0
chocolate,2.2912303515542023,beach,0
vanilla,3.0208398106810663,mall,0
vanilla,3.800249777510319,park,0
vanilla,1.810224121450936,mall,0
vanilla,2.129644030523737,mall,1
vanilla,2.6699059967299585,beach,1
vanilla,2.769311285006745,park,0
vanilla,2.495577024770367,mall,0
chocolate,3.8144890707355414,mall,0
vanilla,3.3654087757319937,beach,1
chocolate,3.260810454788059,park,0
chocolate,4.53914375168634,park,1
strawberry,3.8269500743975424,park,0
vanilla,3.721368150609147,park,0
vanilla,3.439290581091103,park,0
strawberry,4.179825712614555,park,0
vanilla,3.3874012927665818,mall,0
strawberry,3.2715874246613184,beach,0
chocolate,3.274848388123819,park,0
strawberry,3.391283788497116,mall,0
chocolate,3.6420534434454326,mall,0
chocolate,6.055769887121736,beach,1
strawberry,1.2054748530902308,mall,1
chocolate,1.50245392127541,beach,0
vanilla,4.082832788630516,beach,0
vanilla,2.3442714208051405,park,0
chocolate,3.140424856643217,park,0
chocolate,3.337554887608493,mall,0
vanilla,3.25001068625715,beach,1
vanilla,3.195218815198567,beach,1
chocolate,2.6224311423098117,beach,0
vanilla,4.175911735913073,mall,0
chocolate,4.368132914016492,mall,0
vanilla,2.8310230425965486,park,0
chocolate,2.514140042798703,beach,1
vanilla,2.127343044307563,mall,0
strawberry,4.159618739668086,mall,0
strawberry,2.2917978249007045,beach,0
vanilla,1.9185043688390229,park,1
chocolate,3.8451666301922547,beach,0
strawberry,3.7931449919239295,mall,0
vanilla,3.3892491011812482,park,0
strawberry,2.415872198356827,mall,0
chocolate,5.747589472121676,beach,0
vanilla,1.9433026171533623,park,1
chocolate,2.834127504060377,mall,0
chocolate,4.619918283752215,park,0
chocolate,2.5051736869634746,beach,1
strawberry,2.2101346737954994,park,1
chocolate,1.151274322545228,beach,0
vanilla,2.338849411342117,park,1
vanilla,2.8327246389205736,mall,0
vanilla,5.173370082241873,mall,0
vanilla,3.6164656696407955,beach,0
chocolate,1.0857486631542126,mall,1
strawberry,3.7635949207133965,beach,0
chocolate,4.563118184830924,mall,0
strawberry,2.0714020597654264,mall,1
vanilla,2.1738557510892123,beach,1
chocolate,4.222395419677705,mall,1
strawberry,0.8352814222009592,mall,0
strawberry,4.115685646926682,mall,0
vanilla,4.594163534114019,park,1
strawberry,1.6088153817070598,beach,0
strawberry,0.7016436392697583,mall,0
vanilla,2.984036760409849,park,0
strawberry,2.99618206992668,beach,0
strawberry,1.4792320837025228,mall,0
vanilla,2.4834830110185857,park,0
vanilla,3.838398426283506,mall,0
vanilla,3.5075221543599477,beach,1
strawberry,3.354372157950735,mall,0
chocolate,2.9609807907461816,park,0
vanilla,4.226153214540264,mall,0
vanilla,3.334057174967426,beach,1
vanilla,1.6581640676567904,park,0
chocolate,2.786096669037415,park,0
strawberry,2.8708529252037107,beach,0
chocolate,3.0812972526767166,mall,1
chocolate,3.3086708303555667,park,0
vanilla,2.7468153464112164,beach,1
vanilla,4.284046642569023,beach,1
chocolate,4.158053809592447,mall,0
vanilla,2.749662897430434,beach,1
vanilla,2.9490249093220675,beach,1
vanilla,3.177836544504354,mall,0
strawberry,3.686138821282748,mall,0
strawberry,3.1725972670422706,park,0
chocolate,2.6774358952858064,beach,0
vanilla,4.2968703658855905,beach,1
chocolate,5.220138105308955,mall,1
strawberry,2.187401246196775,park,0
chocolate,4.913288031793198,park,0
chocolate,6.055238979641517,mall,0
strawberry,4.7945014951566876,beach,0
strawberry,4.793603069913644,mall,0
vanilla,3.9242684778043952,beach,1
strawberry,2.963266861843687,beach,0
chocolate,2.2955397982616814,mall,0
vanilla,2.795749608800797,mall,1
strawberry,4.3683521558437794,mall,0
strawberry,2.7226618150689106,park,0
vanilla,4.098989775218358,mall,1
chocolate,0.5714550792221438,park,1
chocolate,4.693725309332948,beach,0
chocolate,1.3353907218951628,mall,1
vanilla,0.2958285941491683,beach,1
chocolate,1.0796212237189984,park,0
vanilla,4.107297314643681,mall,0
chocolate,3.1071923958025094,beach,0
chocolate,5.100591398404955,park,0
chocolate,2.894442396559998,park,0
strawberry,2.441358214335298,beach,0
chocolate,5.6241435419537895,mall,0
strawberry,0.9589604466722346,mall,0
strawberry,3.769516221524497,beach,1
vanilla,4.648834410477849,mall,0
strawberry,0.9200909586752362,park,0
chocolate,3.6960610158971843,beach,0
strawberry,1.9857510494342503,beach,0
vanilla,3.8639553930473807,beach,0
vanilla,0.8153460600527911,beach,1
chocolate,2.6478262560218284,mall,0
vanilla,3.2878878356680463,park,0
chocolate,2.6306666102173284,park,0
strawberry,3.7820707427183393,park,0
strawberry,2.470177363656528,park,0
chocolate,2.673958798942974,beach,0
chocolate,1.859973859186345,beach,0
strawberry,2.7226401310286223,park,1
chocolate,2.2659116106387787,beach,0
chocolate,2.473614586358856,park,0
strawberry,3.1954838886122303,park,0
strawberry,3.1126378274747393,mall,0
vanilla,1.6663261590949405,park,0
strawberry,2.7479260069067193,mall,1
chocolate,3.967984954529448,park,1
chocolate,1.3333210440758092,beach,1
chocolate,3.5699423625389195,mall,0
vanilla,2.5658377308576332,park,1
vanilla,3.9897622162937463,mall,0
chocolate,3.64233992190785,beach,0
vanilla,1.6246202711298345,park,0
strawberry,1.9044935338270546,mall,0
strawberry,3.5147977185796795,park,1
chocolate,3.6742143898708903,mall,0
chocolate,3.1804515687117427,park,0
vanilla,2.57466143266908,mall,0
strawberry,1.6344258879498936,park,0
vanilla,1.146311284005495,beach,1
strawberry,3.8749787569045866,park,0
chocolate,4.515920639121062,beach,0
chocolate,2.462741115627494,mall,0
strawberry,4.294706491957653,beach,1
strawberry,3.979336395549117,mall,0
vanilla,4.240454096839693,beach,0
chocolate,2.308579701480608,mall,0
chocolate,5.174462296506254,park,0
vanilla,3.3264809691602597,beach,1
vanilla,2.449655421062858,beach,1
strawberry,1.4848851409518098,mall,0
strawberry,2.7284807056953477,beach,1
chocolate,4.586276291241827,park,0
chocolate,3.682710013043486,park,1
chocolate,2.0704022728373794,mall,0
chocolate,5.779289976590496,beach,0
chocolate,5.587089328421928,beach,0
strawberry,1.3995324584189301,beach,0
chocolate,0.568088571364564,park,1
chocolate,2.9858505948196354,mall,1
strawberry,3.5663967534048924,park,1
vanilla,2.5588160100708737,beach,1
vanilla,2.887281131612553,mall,1
chocolate,1.6613003774608737,mall,0
chocolate,2.311202381544124,mall,0
vanilla,1.8466350216188876,beach,1
vanilla,2.0227857800915903,mall,0
chocolate,3.598091325744652,mall,0
vanilla,5.554712188991047,mall,0
chocolate,3.949833851397924,park,0
vanilla,2.6487802943141396,beach,1
chocolate,1.9252249076457506,mall,0
vanilla,3.6839562153088714,mall,0
strawberry,1.3789633775057017,park,0
strawberry,2.5546802866371965,mall,0
vanilla,2.5173173981625228,beach,1
vanilla,2.520570439966672,park,0
strawberry,3.9092103515138126,park,0
strawberry,2.4814967665479566,beach,0
strawberry,0.6315707219757201,mall,0
chocolate,2.849125257920969,beach,0
strawberry,2.1001632228043903,beach,0
strawberry,2.399102061820885,mall,0
chocolate,2.5838484025141057,park,0
vanilla,3.621113614128011,mall,1
chocolate,5.175857560521813,beach,0
vanilla,2.3606789524954195,beach,1
vanilla,3.0061818401783778,beach,1
vanilla,4.284135652505704,mall,0
chocolate,2.1831823769629652,mall,0
strawberry,4.5466094024168635,park,1
strawberry,2.696002570004528,beach,0
chocolate,3.0374184679785334,beach,0
vanilla,2.6360424949497547,mall,0
strawberry,2.8194501437340436,beach,0
strawberry,3.3150251840015823,mall,0
vanilla,0.1921554090175288,beach,1
chocolate,2.97051044842555,mall,0
strawberry,3.0395279889384685,park,0
strawberry,1.2963630072288066,beach,0
strawberry,2.1364987676720504,beach,0
chocolate,4.222890126933345,park,0
vanilla,3.056042893663048,beach,1
strawberry,2.428509930495289,beach,0
strawberry,3.6834563209794897,mall,0
chocolate,3.126370346615182,beach,0
strawberry,2.9253289280345367,park,1
vanilla,2.5615526129683186,mall,1
chocolate,2.705675210712415,mall,0
vanilla,2.6978687807934865,park,1
strawberry,4.471895654854175,beach,0
vanilla,3.527142214735609,beach,1
strawberry,2.9970337680188845,beach,1
vanilla,3.55882903750265,park,0
strawberry,2.433875042396763,mall,0
strawberry,3.5238681160647527,park,1
chocolate,3.6276630801629013,beach,0
strawberry,3.220199202532828,beach,0
chocolate,3.8792733411182274,park,1
strawberry,3.6820250143115434,mall,0
vanilla,3.45505644366956,park,0
strawberry,3.2060762662725657,mall,0
chocolate,3.841017174049253,beach,0
vanilla,3.6807945337689394,mall,0
chocolate,2.5261853795041667,park,0
chocolate,0.9629030318073561,park,0
vanilla,3.107804249966591,beach,1
chocolate,3.0055361200092032,mall,0
vanilla,2.57855853616549,beach,1
strawberry,3.0393842510965596,beach,0
strawberry,4.266545331363197,mall,0
vanilla,1.450733441499237,park,0
strawberry,2.9191223972376,park,1
vanilla,2.9213575286820115,beach,1
strawberry,3.4661573395548677,beach,0
vanilla,2.0298196370344934,park,0
vanilla,1.7174317897579108,mall,0
strawberry,3.200049130781625,mall,0
vanilla,4.494434848686803,mall,1
strawberry,2.2802389231294806,beach,1
chocolate,3.702986667331727,park,0
strawberry,3.60932047557288,mall,0
vanilla,3.2346877961067784,beach,1
chocolate,2.187280414787769,mall,0
vanilla,2.9083414820975593,mall,0
strawberry,0.9455444876360231,mall,0
chocolate,3.277661912927618,park,0
chocolate,1.9214952327717414,mall,0
vanilla,3.2513551650029737,mall,1
strawberry,2.363965883791863,park,1
chocolate,2.544375405660327,park,0
vanilla,3.528889593099177,beach,0
vanilla,2.802791499283054,park,0
chocolate,3.341212230743341,mall,0
chocolate,3.6902449012027767,park,0
strawberry,3.4195214295698637,mall,0
strawberry,2.766165820072065,mall,0
vanilla,3.0123204197760085,mall,1
strawberry,2.936419308519095,beach,1
vanilla,1.2735272267656796,beach,1
strawberry,4.0689057420623564,park,0
